"prsv","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","no","194.32.107.163","9100",true,"NULL"
"skepta","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","96.9.98.78","443",true,"NULL"
"tiwa","Fast|Running|V2Dir|Valid","us","64.65.2.225","443",true,"NULL"
"DFRI53","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","se","171.25.193.36","444",true,"NULL"
"bauruine","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","nl","78.142.18.219","8443",true,"NULL"
"ElegantZephyr94","Fast|Running|V2Dir|Valid","us","130.162.171.58","9001",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","nl","45.94.31.68","8430",true,"NULL"
"belovachapGPP76","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","165.227.103.184","443",false,"NULL"
"ombpeezy","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.62.99","443",true,"NULL"
"dire","Fast|Guard|Running|Stable|V2Dir|Valid","si","176.65.134.4","9001",false,"NULL"
"Nuyek","Fast|Running|Stable|Valid","us","23.171.9.54","9001",false,"NULL"
"hera","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","185.232.68.32","9001",true,"tor01.malbolge.net"
"r0cket05i7","Exit|Fast|Running|Stable|Valid","se","45.84.107.222","853",true,"exit-05.tor.r0cket.net"
"HacklabMondoviRelay","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fr","51.178.45.181","9001",true,"vps-2d8b08e9.vps.ovh.net"
"artikel10ber103","Exit|Fast|Running|Stable|Valid","de","185.220.101.26","9003",true,"berlin01.tor-exit.artikel10.org"
"cyclops","Fast|HSDir|Running|Stable|V2Dir|Valid","us","172.104.20.200","8443",true,"172-104-20-200.ip.linodeusercontent.com"
"ryanlewis","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.3.7","443",true,"NULL"
"SeraphimFields","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","144.76.140.110","9030",true,"static.110.140.76.144.clients.your-server.de"
"artikel10ber12","Exit|Fast|Running|Stable|Valid","de","185.220.101.3","9004",true,"berlin01.tor-exit.artikel10.org"
"Na1Gblon","Running|V2Dir|Valid","us","67.213.126.61","30337",false,"NULL"
"Areon","Fast|Guard|Running|Stable|V2Dir|Valid","de","84.143.116.36","9002",false,"p548f7424.dip0.t-ipconnect.de"
"thingyRelay","Fast|Guard|Running|Stable|V2Dir|Valid","gr","195.251.211.90","443",true,"thingy.uom.gr"
"F3Netze","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","de","185.220.100.242","9000",true,"tor-exit-15.zbau.f3netze.de"
"nanotor2","Fast|Running|V2Dir|Valid","us","45.79.92.19","443",true,"45-79-92-19.ip.linodeusercontent.com"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","124.198.132.13","7430",true,"NULL"
"dotsrcExit2","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","dk","185.129.61.2","443",true,"tor-project-exit2.dotsrc.org"
"toritounam2","Fast|HSDir|Running|Stable|V2Dir|Valid","mx","132.248.241.5","9101",true,"toritounam.relay.priv-anon.unam.mx"
"as214958tor6","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","94.142.241.153","110",true,"tor1-8.ams1.as214958.net"
"zinha","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","15.204.141.14","443",true,"ns1012643.ip-15-204-141.us"
"Futzi1","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","217.154.237.41","9001",true,"ip217.154.237-41.pbiaas.com"
"myNiceRelay","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ru","46.17.44.19","9000",true,"NULL"
"handsomeandwealthy","Exit|Fast|Running|Stable|Valid","de","46.165.243.36","443",true,"NULL"
"mitsuha","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fr","51.15.246.170","443",true,"mitsuha.katawaredoki.net"
"thauriiya","Running|Stable|V2Dir|Valid","us","71.176.76.175","9011",true,"pool-71-176-76-175.syrcny.fios.verizon.net"
"FreedomForParrots2","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ua","77.123.155.45","443",true,"NULL"
"relayonbephomet","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","de","185.220.100.244","9000",true,"tor-exit-5.zbau.f3netze.de"
"rittervg","Fast|Running|Stable|Valid","us","97.107.139.108","9001",true,"ritter.vg"
"TaageHemmingAgner","Fast|Running|V2Dir|Valid","dk","89.150.140.164","9001",true,"drkt.eu"
"NTH19R4","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","192.42.116.216","9003",true,"19.tor-exit.nothingtohide.nl"
"waschbaer","Exit|Fast|Running|Stable|Valid","at","109.70.100.12","9000",true,"tor-exit-anonymizer.appliedprivacy.net"
"ki5qhc","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","ca","198.50.212.160","9001",true,"tor.ki5qhc.com"
"Vanir","BadExit|Fast|MiddleOnly|Running|Stable|Valid","ca","165.227.41.75","9999",true,"NULL"
"azbycx","Fast|Running|V2Dir|Valid","de","167.86.85.117","9001",true,"blackbase.de"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","pl","45.138.16.107","7430",true,"NULL"
"Lukaschenko","Fast|Guard|Running|Stable|V2Dir|Valid","de","82.139.252.18","9001",true,"tr.dorfdsl.de"
"EpicTor3","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ua","31.42.186.165","9001",true,"NULL"
"DFRI28","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","se","171.25.193.78","81",true,"tor-exit-read-me.dfri.se"
"opencommunity","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","107.172.86.203","9954",true,"NULL"
"tungsten","Running|Stable|V2Dir|Valid","us","47.156.98.56","9001",true,"47-156-98-56.fdr01.splv.ca.ip.frontiernet.net"
"Unnamed","Running|Stable|V2Dir|Valid","de","95.88.154.27","9001",true,"ip5f589a1b.dynamic.kabel-deutschland.de"
"sickwidit","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.0.98","443",true,"NULL"
"Torcum1","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","lt","86.100.231.161","9001",true,"NULL"
"MonregalRelay","Fast|HSDir|Running|Stable|V2Dir|Valid","it","93.88.127.74","9004",false,"host-74-127-88-93.isiline.org"
"fi2andersio","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fi","65.109.0.210","443",true,"static.210.0.109.65.clients.your-server.de"
"secondtry","Fast|Guard|Running|Stable|V2Dir|Valid","hu","87.229.85.197","9001",true,"NULL"
"r0cket05i1","Exit|Fast|Running|Stable|Valid","se","45.84.107.222","993",true,"exit-05.tor.r0cket.net"
"rocket","Fast|Running|V2Dir|Valid","de","64.188.115.80","9001",true,"NULL"
"Snuifhond","Fast|HSDir|Running|Stable|V2Dir|Valid","za","102.209.117.179","9001",false,"NULL"
"l1ber","Fast|Running|StaleDesc|V2Dir|Valid","de","91.98.207.228","8443",false,"static.228.207.98.91.tor-node-l1ber.cig.sh"
"Sinker","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ro","185.244.129.163","9001",true,"NULL"
"thankssnowden1","Fast|Running|Stable|V2Dir|Valid","de","217.154.224.234","443",true,"guard0.privacyisaright.me"
"toriesfuckedtheuk","Fast|Guard|Running|Stable|V2Dir|Valid","gb","194.164.22.145","9001",true,"ip194-164-22-145.pbiaas.com"
"FEVI13","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","23.134.90.52","443",true,"NULL"
"prsv","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","ch","193.228.128.170","9200",true,"NULL"
"jdilla","Fast|Running|V2Dir|Valid","us","64.65.2.15","443",true,"NULL"
"azealiabanks","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.3.36","443",true,"NULL"
"TV2633","Exit|Running|V2Dir|Valid","ar","186.39.108.113","9001",false,"NULL"
"satfreaked","Fast|HSDir|Running|Stable|V2Dir|Valid","nl","83.82.215.232","15020",true,"83-82-215-232.cable.dynamic.v4.ziggo.nl"
"tierrawhack","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.1.138","443",true,"NULL"
"NTH3R5","Exit|Fast|Running|Stable|Valid","nl","192.42.116.193","9004",true,"3.tor-exit.nothingtohide.nl"
"plausibly","Fast|Running|V2Dir|Valid","de","45.138.50.242","9001",true,"NULL"
"kissfreerelay","Fast|Running|V2Dir|Valid","de","84.201.5.75","9001",true,"NULL"
"justblaze","Fast|Running|V2Dir|Valid","us","64.65.2.22","443",true,"NULL"
"ThePlace","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","37.48.90.84","9001",true,"NULL"
"Chinook","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","is","185.247.226.95","9001",true,"NULL"
"DXV7520","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","pl","31.133.0.235","446",true,"tor.caspervk.net"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","pl","185.241.208.185","110",true,"NULL"
"ForPrivacyNET","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","de","185.220.101.46","10046",true,"tor-exit-46.for-privacy.net"
"eo208","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","23.129.64.208","443",true,"NULL"
"flampixams","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","45.32.239.157","9001",true,"NULL"
"fatfat","Fast|Running|V2Dir|Valid","us","64.65.2.121","443",true,"NULL"
"Felix","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fr","62.210.97.21","8443",true,"old.lab.cat"
"youngmarz","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.1.37","443",true,"NULL"
"pacoCalienteRelay2","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fr","51.15.242.244","443",true,"NULL"
"TV2340","Exit|Running|V2Dir|Valid","ar","190.138.119.73","9001",false,"host73.190-138-119.telecom.net.ar"
"lilromeo","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.62.103","443",true,"NULL"
"BigDaddy","Fast|Running|Stable|Valid","nl","185.21.217.32","15541",true,"NULL"
"rotatopotato","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ca","158.69.201.83","9001",true,"vps-22f3642c.vps.ovh.ca"
"anothertorrelay","Fast|Running|V2Dir|Valid","de","79.247.184.61","9001",true,"p4ff7b83d.dip0.t-ipconnect.de"
"Esquie","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fr","45.140.165.138","443",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","192.159.99.74","143",true,"NULL"
"relayon0172","Exit|Fast|Running|Stable|Valid","de","185.220.101.172","10172",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","124.198.131.29","110",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","lu","104.244.79.50","9100",true,"NULL"
"erbse","Exit|Fast|Running|Stable|Valid","at","109.70.100.3","443",true,"tor-exit-anonymizer.appliedprivacy.net"
"prsv","Fast|Guard|Running|Stable|V2Dir|Valid","fr","51.77.132.82","9400",true,"ns3134799.ip-51-77-132.eu"
"relayon0145","Exit|Fast|Running|Stable|Valid","de","185.220.101.145","10145",true,"NULL"
"prsv","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","de","93.94.51.138","9100",true,"NULL"
"sammysam","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.1.12","443",true,"NULL"
"prsv","Fast|Guard|Running|Stable|V2Dir|Valid","hu","37.221.208.216","9000",true,"NULL"
"Ark00","Fast|HSDir|Running|Stable|V2Dir|Valid","ro","37.46.196.22","11265",true,"NULL"
"NeelTorExit4A","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","38.135.24.33","9002",true,"NULL"
"PrincessShokora","Exit|Fast|Running|V2Dir|Valid","nl","89.99.115.4","88",true,"89-99-115-4.cable.dynamic.v4.ziggo.nl"
"TV5231","Exit|Running|V2Dir|Valid","us","97.165.66.123","9001",false,"123.sub-97-165-66.myvzw.com"
"Mercury","BadExit|Fast|MiddleOnly|Running|Stable|Valid","ca","159.203.44.191","9999",true,"NULL"
"UnshakledHydra","Fast|Guard|Running|Stable|V2Dir|Valid","fr","91.134.135.76","9001",true,"vps-ebe137a0.vps.ovh.net"
"eo200","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","23.129.64.200","443",true,"NULL"
"BronkExit","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","hu","45.9.168.106","9001",true,"hungary.bronk-ict.nl"
"Khashoggi","Fast|Guard|Running|Stable|V2Dir|Valid","de","152.53.254.25","443",true,"v2202511312506400491.megasrv.de"
"TV5151","Exit|Running|V2Dir|Valid","za","155.93.254.33","9001",false,"NULL"
"sza","Fast|Running|V2Dir|Valid","us","64.65.2.150","443",true,"NULL"
"vaw","Fast|Guard|Running|Stable|V2Dir|Valid","de","152.53.18.121","9001",true,"nlih.de"
"stephenjackson","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.62.156","443",true,"NULL"
"Nymeria","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","37.59.175.224","444",true,"NULL"
"breaker39","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","172.245.106.179","9001",true,"shingle.duckdns.org"
"TV4303","Exit|Running|V2Dir|Valid","us","47.149.12.149","9001",false,"47-149-12-149.fdr01.pomn.ca.ip.frontiernet.net"
"vpskilobug","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ch","89.47.50.223","9001",true,"ov-57d458.infomaniak.ch"
"prsv","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","no","194.32.107.87","9200",true,"NULL"
"405tor1","Fast|HSDir|Running|Stable|V2Dir|Valid","us","107.208.159.58","9001",true,"107-208-159-58.lightspeed.okcbok.sbcglobal.net"
"0x766c6164","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ro","86.124.28.142","9161",true,"NULL"
"defconrelay18","Fast|HSDir|Running|Stable|V2Dir|Valid","us","50.230.231.84","993",true,"NULL"
"b5408b331b13dd","Fast|Running|Valid","de","149.224.84.29","19001",true,"149.224.84.29.dynamic-pppoe.dt.ipv4.wtnet.de"
"TV3138","Exit|Running|V2Dir|Valid","ar","200.117.56.27","9001",false,"host27.200-117-56.telecom.net.ar"
"DicedOnions","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","209.141.51.30","443",true,"tor-exit.dicedonions.xyz"
"TV2057","Exit|Running|V2Dir|Valid","us","144.62.243.117","9001",false,"ool-903ef375.dyn.optonline.net"
"obzgs5tbmn4q","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","45.38.20.240","9008",true,"NULL"
"ForPrivacyNET","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","de","185.220.101.36","10136",true,"tor-exit-36.for-privacy.net"
"morray","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","96.9.98.151","443",true,"NULL"
"mistersixt","Running|Stable|Valid","de","152.53.15.127","9001",true,"mail.jabber-germany.de"
"TheLightSpecter","Fast|Running|Stable|Valid","dk","146.70.80.101","9001",true,"NULL"
"atlCho","Fast|Running|V2Dir|Valid","us","45.76.61.47","9112",true,"NULL"
"lachrymator","Fast|Guard|Running|Stable|V2Dir|Valid","us","70.134.238.84","9001",true,"70-134-238-84.lightspeed.bcvloh.sbcglobal.net"
"fuckthefreeworld","Running|Stable|Valid","fi","65.109.13.155","9991",true,"static.155.13.109.65.clients.your-server.de"
"relayon1130","Fast|Running|Stable|Valid","de","185.220.101.130","11130",true,"NULL"
"r0cket04i6","Exit|Fast|Running|Stable|Valid","se","45.84.107.101","5349",true,"exit-04.tor.r0cket.net"
"bauruine","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","nl","78.142.18.219","443",true,"NULL"
"illmaculate","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","96.9.98.40","443",true,"NULL"
"jorcanada","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ca","216.197.207.48","9001",true,"216-197-207-48.msjw.static.sasknet.sk.ca"
"artikel5ev3c","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","87.118.122.51","444",true,"this-is-a-tor-exit-node---keywebtor3.artikel5ev.de"
"BenRelay42","Fast|Running|V2Dir|Valid","de","94.16.105.3","4433",false,"v2202511310244396517.goodsrv.de"
"PrivacyRights","Fast|HSDir|Running|Stable|V2Dir|Valid","nl","84.82.156.112","9001",true,"NULL"
"pataky","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","185.80.222.164","443",true,"NULL"
"Unnamed","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","107.133.33.39","443",true,"107-133-33-39.lightspeed.frokca.sbcglobal.net"
"Ark01","Fast|HSDir|Running|Stable|V2Dir|Valid","ro","37.46.196.22","26954",true,"NULL"
"bigmeowrelay","Fast|Running|V2Dir|Valid","us","71.34.72.249","9001",true,"71-34-72-249.ptld.qwest.net"
"youngboy","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.63.33","443",true,"NULL"
"yungbooke","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.1.25","443",true,"NULL"
"PingMe02","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","it","93.65.82.176","9002",true,"net-93-65-82-176.cust.vodafonedsl.it"
"AussieOnion","Fast|Running|V2Dir|Valid","au","115.186.197.178","9001",true,"NULL"
"engineX","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","129.153.215.190","443",true,"NULL"
"prsv","Fast|Guard|Running|Stable|V2Dir|Valid","hu","37.221.209.76","9200",true,"NULL"
"arecoque6","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","fr","80.67.167.81","19006",true,"NULL"
"sipedelux","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","5.181.177.223","9001",true,"NULL"
"swordsman","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","ru","213.183.48.165","1443",true,"NULL"
"NovaCoreX","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","185.117.3.105","9001",true,"NULL"
"NeelTorExit8A","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","38.135.25.144","9002",true,"NULL"
"XMRStableCrypto","Fast|Running|Stable|Valid","md","195.20.18.236","989",true,"NULL"
"arbitraryKenzie4","Fast|Guard|Running|Stable|V2Dir|Valid","fi","65.108.136.190","993",true,"kenzie.arbitrary.ch"
"Unnamed","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","146.19.173.215","443",true,"NULL"
"artikel10ber23","Exit|Fast|Running|Stable|Valid","de","185.220.101.6","9003",true,"berlin01.tor-exit.artikel10.org"
"AnkleSmith","Fast|Running|V2Dir|Valid","de","217.247.210.59","4444",true,"pd9f7d23b.dip0.t-ipconnect.de"
"Piratenpartei13","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","185.162.251.122","9001",true,"v22018127271878335.hotsrv.de"
"b0wlmanRelay","Fast|Guard|Running|Stable|V2Dir|Valid","us","70.123.161.167","9001",true,"NULL"
"badc1ded","Fast|HSDir|Running|Stable|V2Dir|Valid","au","116.255.1.163","9002",true,"badc0ded.com"
"Sentinel9325","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","45.33.33.69","9001",true,"45-33-33-69.ip.linodeusercontent.com"
"TV1174","Exit|Running|V2Dir|Valid","us","71.250.7.80","9001",false,"NULL"
"GEamsterdam","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","150.230.22.185","9001",true,"NULL"
"Unnamed","Fast|Guard|Running|Stable|V2Dir|Valid","ro","194.5.250.250","443",true,"NULL"
"r0cket13i3","Exit|Fast|Running|Stable|Valid","se","45.84.107.97","989",true,"exit-13.tor.r0cket.net"
"shellfish01","Fast|Guard|Running|Stable|V2Dir|Valid","de","78.46.193.215","9001",true,"srv-cdn-tor.privateger.me"
"tachybaptus","Fast|Running|StaleDesc|V2Dir|Valid","se","141.147.47.233","9001",false,"NULL"
"sorgerecht","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","91.227.41.245","443",true,"ip-91-227-41-245-126990.vps.hosted-by-mvps.net"
"frozone","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","144.76.166.141","9002",true,"static.141.166.76.144.clients.your-server.de"
"TORlabproject","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fr","135.125.103.47","9001",true,"vps-83edfff0.vps.ovh.net"
"Lamia","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","135.148.149.23","443",true,"lamia.brandonkuschel.com"
"prsv","Exit|Fast|Running|Stable|V2Dir|Valid","de","80.66.72.160","9000",true,"NULL"
"bauruine","Fast|Guard|Running|Stable|V2Dir|Valid","ch","185.32.222.237","8444",true,"NULL"
"azadisrvbasic","Fast|HSDir|Running|Stable|V2Dir|Valid","gb","84.71.167.213","9001",true,"NULL"
"eruption","Fast|Guard|Running|Stable|V2Dir|Valid","us","38.89.70.34","9001",true,"NULL"
"fivioforeign","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","96.9.98.175","443",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","pl","45.80.158.143","110",true,"NULL"
"bl4ckc4tsec1984","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","gb","83.217.161.176","1984",true,"NULL"
"masstorchiT","Running|Stable|Valid","us","198.46.160.193","9001",true,"rack198-46-160-193chi.dmzdns.com"
"Exits4Privacy","BadExit|Fast|MiddleOnly|Running|Stable|Valid","nl","192.76.160.135","20000",true,"NULL"
"Enkidu4","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fi","65.109.67.182","8080",true,"torfin.wcbsecurity.com"
"mrBoobi","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","no","81.166.246.31","8001",true,"31.81-166-246.customer.lyse.net"
"lenin","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","fi","95.216.12.30","8000",true,"static.30.12.216.95.clients.your-server.de"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","pl","45.138.16.164","8430",true,"NULL"
"s0yb3an","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","79.193.36.248","30001",true,"p4fc124f8.dip0.t-ipconnect.de"
"DFRI26","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","se","171.25.193.235","80",true,"tor-exit-read-me.dfri.se"
"prsv","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","nl","45.148.10.111","9400",true,"NULL"
"ForPrivacyNET","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","de","185.220.101.52","10052",true,"tor-exit-52.for-privacy.net"
"PhantomRoute","Fast|Guard|Running|Stable|V2Dir|Valid","gb","81.96.115.110","9001",true,"brig-19-b2-v4wan-169174-cust877.vm14.cable.virginm.net"
"myNiceRelay","Fast|HSDir|Running|Stable|V2Dir|Valid","se","83.254.129.34","443",true,"c83-254-129-34.bredband.tele2.se"
"goodgood","Fast|Running|V2Dir|Valid","de","91.42.236.15","9001",true,"p5b2aec0f.dip0.t-ipconnect.de"
"FlashBoa","Fast|Running|Stable|Valid","se","185.153.55.203","9001",true,"NULL"
"r0cket08i2","Exit|Fast|Running|Stable|Valid","se","45.84.107.172","995",true,"exit-08.tor.r0cket.net"
"dim","Fast|Guard|Running|Stable|V2Dir|Valid","bg","45.137.201.5","9001",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","pl","45.138.16.240","8100",true,"NULL"
"NTH15R1","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","nl","192.42.116.212","9000",true,"15.tor-exit.nothingtohide.nl"
"dresdenitsoeppoert","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","84.156.113.202","9011",true,"p549c71ca.dip0.t-ipconnect.de"
"LEEJAEMYUNG","Fast|HSDir|Running|Stable|V2Dir|Valid","kr","175.114.146.233","9001",true,"NULL"
"prsv","Fast|Guard|Running|Stable|V2Dir|Valid","gb","81.168.83.4","9000",true,"NULL"
"bauruine","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","no","185.243.218.233","443",true,"NULL"
"Billy","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","be","91.179.18.97","9002",true,"97.18-179-91.adsl-dyn.isp.belgacom.be"
"Ark03","Fast|HSDir|Running|Stable|V2Dir|Valid","ro","37.46.196.22","40045",true,"NULL"
"TV4147","Exit|Running|V2Dir|Valid","us","100.7.85.139","9001",false,"pool-100-7-85-139.rcmdva.fios.verizon.net"
"veespRU","Fast|Running|V2Dir|Valid","ru","77.73.68.100","44388",false,"NULL"
"Lisko","Fast|Guard|Running|Stable|V2Dir|Valid","fr","37.59.121.209","9001",true,"vps-bdf28d75.vps.ovh.net"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","de","185.207.107.130","9100",true,"NULL"
"TV9509","Exit|Running|V2Dir|Valid","us","68.1.125.176","9001",false,"ip68-1-125-176.pn.at.cox.net"
"bauruine","Fast|Guard|Running|Stable|V2Dir|Valid","pl","95.214.53.96","8446",true,"skynode03.tuxli.org"
"literalchaos","Fast|HSDir|Running|Stable|V2Dir|Valid","de","202.61.193.116","9001",true,"v2202206177769192947.luckysrv.de"
"fedoriansRelayTor","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","de","37.221.195.103","9001",true,"v2202104140705149385.happysrv.de"
"Georges","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","nl","91.202.5.104","443",true,"NULL"
"MassiveStealTime","Fast|Running|Stable|V2Dir|Valid","us","185.184.68.123","9001",true,"NULL"
"Unnamed","Fast|HSDir|Running|Stable|V2Dir|Valid","ch","81.17.16.58","13947",true,"NULL"
"prsv","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","us","38.135.24.72","9100",true,"NULL"
"Unnamed","Running|V2Dir|Valid","de","84.247.182.30","9001",false,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","nl","2.58.56.93","143",true,"NULL"
"skankhunt42de1","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","158.180.25.241","443",true,"NULL"
"Quetzalcoatl","Exit|Fast|Guard|Running|Stable|V2Dir|Valid","pl","45.138.16.42","9000",true,"NULL"
"DediZoneRelay","Fast|Running|V2Dir|Valid","nl","89.106.71.126","9001",true,"NULL"
"mase","Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","64.65.62.196","443",true,"NULL"
"KissMyAES","Fast|Running|V2Dir|Valid","fi","80.220.128.243","20202",true,"dsl-roibng12-50dc80-243.dhcp.inet.fi"
"ibibUNC1","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","204.85.191.9","443",true,"tor01.telenet.unc.edu"
"Quintex17","Exit|Fast|Guard|HSDir|Running|Stable|V2Dir|Valid","us","204.8.96.107","443",false,"tor17.quintex.com"
"jivin","Exit|Running|Stable|V2Dir|Valid","id","103.28.52.93","443",true,"NULL"
"daringram","Fast|Running|V2Dir|Valid","us","64.65.2.73","443",true,"NULL"
"Monero","Fast|Running|Stable|Valid","jp","64.176.52.126","443",true,"daa36fd9158b322b34ab0101ac76277b.hostedonsporestack.com"
"ichundes","Fast|Running|V2Dir|Valid","th","49.49.21.101","9001",true,"NULL"
